------------------------------------------------
04.02.1751;63,03;46699c60
17.04.1751;187,26;738VOO9y
02.06.1751;182,75;45A51571
14.06.1751;110,76;p5e7d9Ib
23.06.1751;128,15;HMey8XJ7
01.07.1751;145,63;E71hd140
01.07.1751;69,13;K37m6762
08.08.1751;111,41;T8z7j247
12.08.1751;101,83;267ERr98
18.08.1751;234,12;1J9WSgS0
21.08.1751;249,55;s330Y79C
27.08.1751;233,19;934280UM
01.09.1751;74,41;13g5haeH
04.10.1751;123,67;2h2eAm70
07.10.1751;104,16;gdE4L705
16.10.1751;169,82;5364FiCJ
20.10.1751;238,87;3a1n099s
22.10.1751;197,64;7Dp844u1
01.01.1752;189,95;o0Le2757
01.01.1752;86,16;2X80ZN96
11.02.1752;124,69;3231WG8j
01.03.1752;238,54;3551Fo8I
01.03.1752;164,75;9p041Qm0
10.04.1752;202,49;78Sn8Jci
12.04.1752;157,22;36o4q6tl
21.04.1752;231,95;71TV6Es4
22.04.1752;192,38;a34wZXm9
01.05.1752;79,00;0608Cx95
06.06.1752;104,81;878M9y98
18.06.1752;201,17;PO90c789
20.06.1752;103,23;99hAOAfn
21.06.1752;118,13;GtGWQt5v
27.06.1752;222,82;7pp893g4
29.06.1752;156,04;8MAFgPg6
01.07.1752;244,69;496qYQ95
01.07.1752;130,01;ukpy126y
01.09.1752;115,17;64O4LPBJ
23.10.1752;173,05;s3p7B5s1
01.11.1752;205,05;Abr091D8
04.12.1752;240,69;k8Qc51me
01.01.1753;212,17;z6S70lm8
04.02.1753;56,97;4T941hwr
09.02.1753;105,88;z3I2Yjs0
13.02.1753;207,83;3vw6WUp4
14.02.1753;100,56;41Sb47HS
19.02.1753;51,05;v4ujIv25
01.03.1753;249,74;g7v6P48N
01.03.1753;108,39;qzppv3I1
20.04.1753;207,79;j2J6l7g0
22.04.1753;160,13;95E70uT4
23.04.1753;61,62;94i22N85
24.04.1753;81,94;l122qF65
01.05.1753;123,48;c5R84665
10.06.1753;168,54;6NKp0M8w
13.06.1753;85,76;02i79387
01.07.1753;154,36;V4X807gz
01.09.1753;166,83;i11O87XU
28.10.1753;84,29;IM16ClE3
01.11.1753;203,01;g8c0261S
01.11.1753;119,11;l3z4kJz7
02.12.1753;106,69;sO2nDQ72
22.12.1753;96,01;z87243Ga
01.01.1754;175,45;3464qg5x
25.02.1754;61,13;OOO423m6
01.05.1754;152,59;91Y98fnn
14.06.1754;219,01;8EQ34i0C
20.06.1754;132,10;5DQOtQ02
22.06.1754;102,92;D870V12q
01.07.1754;226,37;M9G77VC3
01.07.1754;134,78;387lYEcT
01.09.1754;71,54;Z8P21910
18.10.1754;93,00;FU8s635r
19.10.1754;208,20;7a8202v6
26.10.1754;230,41;5p0K58r2
26.12.1754;207,47;38B0mj65
01.01.1755;185,06;2vO654ii
01.01.1755;166,13;R1BRl7Z0
01.01.1755;94,98;58O03112
26.02.1755;239,23;e3IE051H
01.03.1755;186,04;R65316ZW
01.03.1755;165,82;7hLc5DRp
22.04.1755;194,38;3z33I8Z8
27.04.1755;156,18;NHW2831N
01.05.1755;174,33;289BTOH4
05.08.1755;230,61;54L7317D
07.08.1755;95,81;O2958Ey5
17.08.1755;241,04;ps8N7Y92
01.09.1755;122,14;9vn578Yq
01.09.1755;108,57;4Tt3GhcX
06.10.1755;111,65;6Ege3i4W
03.12.1755;229,55;0FB7elfJ
17.12.1755;235,81;6jRz9Es8
01.01.1756;188,91;UQ0W812J
18.02.1756;135,31;Es0zQ4o5
19.02.1756;248,56;Q7J85C3B
01.03.1756;150,59;h3S9o7io
01.03.1756;128,00;0at0VFcn
01.03.1756;120,67;32737rK4
04.04.1756;61,17;8z4kT5i7
07.04.1756;166,90;015IzPd0
20.04.1756;222,74;i8745FV7
01.05.1756;88,51;m8H04eMr
01.05.1756;82,29;40Z9O64i
01.07.1756;109,69;155969E3
01.11.1756;217,78;Si3CO69R
01.11.1756;130,79;03eQyr36
01.11.1756;127,92;pB0ro310
01.11.1756;52,68;cN4l387k
01.01.1757;245,42;5J2Y735K
01.01.1757;231,84;dwd04822
01.03.1757;177,47;ty398hlC
08.06.1757;154,11;H7T7X76I
01.07.1757;82,26;M49fubf6
02.08.1757;57,46;7D620R5Q
01.09.1757;227,24;lG95lEH2
01.09.1757;200,32;7181U159
02.10.1757;177,50;14J4al85
01.11.1757;123,55;g012441f
02.12.1757;56,77;0C4I3y98
21.12.1757;235,72;675E2N3J
19.02.1758;133,98;l1f97x5K
21.02.1758;58,52;1F164Zh1
01.03.1758;140,64;4i7ArtVZ
01.03.1758;80,13;Q49X8d6N
01.05.1758;206,05;67TEs8gy
11.08.1758;185,57;1y0n7ui3
01.09.1758;170,98;9aEvLf4D
30.10.1758;208,11;OXX21Y13
01.11.1758;154,71;yHPB3H25
01.11.1758;97,95;574013W7
02.12.1758;62,56;95J14hz8
21.12.1758;126,18;533iQXh1
01.01.1759;157,36;rgb4I4sq
08.02.1759;95,26;a5n98P78
17.02.1759;86,83;5N3H48zi
01.03.1759;239,44;0Qs9vJqH
01.05.1759;148,81;40M20L6C
01.05.1759;148,24;8Ajt253R
01.05.1759;118,64;57685919
01.05.1759;112,02;Ljb22885
01.07.1759;101,55;41lTH269
05.08.1759;117,38;2o86R9w4
07.08.1759;227,21;91VQ2OjZ
01.09.1759;197,43;T82Q160A
01.09.1759;106,94;A76L04aR
16.10.1759;211,28;B47140Ez
06.12.1759;60,02;7E1ZZRMu
01.01.1760;234,54;28AyW420
01.01.1760;194,36;UD3e5n75
04.02.1760;140,91;TZD0aJ23
01.05.1760;126,65;25T8i5Wo
01.05.1760;106,77;x3l978DB
21.06.1760;129,32;2W97368m
25.06.1760;151,48;4d8h4Cj0
26.06.1760;228,41;9n9Qjz84
01.07.1760;109,87;z5TW1s38
02.08.1760;102,47;3W956QGH
15.08.1760;228,36;U2Sp6299
23.08.1760;124,03;ac38338D
27.08.1760;211,10;06yDsP20
01.09.1760;157,86;4V50814a
01.09.1760;81,94;79t5hnvu
02.10.1760;211,95;390dO27B
02.10.1760;85,57;6U2l3e2b
20.12.1760;242,88;5D1443M8
16.02.1761;217,43;uC8I2jX1
17.02.1761;159,01;M0fKbB4k
01.05.1761;237,57;8kEn0oe1
17.06.1761;101,21;829840KW
20.06.1761;64,73;S21164R0
01.07.1761;115,18;3Jo1X8X8
02.08.1761;108,20;7g13SqIi
20.08.1761;169,79;N114fMt0
25.08.1761;249,84;0AZ88vZx
01.09.1761;154,06;HWR347J9
01.09.1761;140,02;Bh5oiB95
01.11.1761;192,91;81p4625b
01.11.1761;87,19;iG7N82T4
09.12.1761;137,99;9j85W21h
29.12.1761;97,14;10604J96
07.02.1762;67,49;O6p08JC4
08.02.1762;105,66;3Ol779yX
14.02.1762;107,74;983tp1L5
05.04.1762;225,87;X6k7gh2l
01.05.1762;235,51;411D51f7
01.05.1762;232,37;l5K7pD55
02.06.1762;218,60;869908VW
08.06.1762;106,60;Sm8u51KD
01.07.1762;72,25;9yV783G6
01.07.1762;56,47;a287of9A
21.10.1762;244,90;1n010hw8
01.11.1762;218,25;2oDVf8pG
02.12.1762;141,47;Q9918G9a
06.12.1762;164,07;KO3rdl1z
10.12.1762;201,73;oIttV785
11.12.1762;74,16;92Gy531U
13.12.1762;110,90;965u3w4u
28.12.1762;156,86;y505WB97
01.01.1763;201,62;pj92aGLy
01.01.1763;57,27;mly76A8a
01.05.1763;82,92;9s1axy36
04.06.1763;197,24;Ru3xbNi6
21.06.1763;228,16;3eA2K87a
01.07.1763;145,80;bz908Sk7
10.08.1763;93,54;7q5qwI87
22.08.1763;179,25;Fh15x41q
22.08.1763;88,29;X64wf599
23.08.1763;167,35;6A4483d3
28.08.1763;209,98;y64sdn2k
28.08.1763;99,47;C9MJm6ti
01.09.1763;132,85;4B1p75j4
01.09.1763;131,12;02mb46TW
01.09.1763;116,15;b6Qff7tL
