------------------------------------------------
01.03.1751;243,25;GxdpO6I5
01.03.1751;95,55;2hw68195
01.03.1751;59,66;775Eji4k
06.04.1751;83,94;1aNf9010
26.04.1751;139,85;qYpv5628
17.06.1751;248,37;6w6e21dp
01.07.1751;120,95;5F2U2Z4C
01.09.1751;185,65;6n446C6c
01.09.1751;126,50;7H2F29rg
01.11.1751;89,71;9tBZ6bE2
11.12.1751;140,57;tnhO606Q
16.12.1751;244,14;gGbkSchu
01.01.1752;104,96;snB4627L
01.03.1752;245,60;9126M75Q
01.03.1752;224,15;8yyWuY2r
01.03.1752;157,91;o6n9Q2ne
01.05.1752;183,06;usXtocFv
26.06.1752;165,26;G6384B24
01.09.1752;90,04;919s3688
24.10.1752;110,02;tsQF26wA
31.10.1752;244,47;VV78WRV3
01.01.1753;68,10;B0423CJ2
01.03.1753;197,17;2tc9f950
01.03.1753;138,27;iTKK5Hj5
19.04.1753;132,11;7915W66G
01.05.1753;176,36;15ZrWAQO
29.06.1753;106,60;Tv0tm79A
01.07.1753;209,54;vk4M6X66
01.07.1753;157,79;6jitb7Gi
01.07.1753;90,04;2jZ2C7u6
01.09.1753;216,98;G66e55c8
14.10.1753;223,34;93367120
01.01.1754;109,73;83J6bxI9
06.02.1754;89,82;5ts2frG0
18.02.1754;180,95;UR3wems4
01.03.1754;158,88;qJ779PRE
01.03.1754;139,76;i08YsTS9
01.03.1754;132,45;35g4Hupj
01.03.1754;56,03;N58182g2
14.04.1754;213,23;2f6012k1
09.06.1754;105,11;PjFeL5Dj
14.06.1754;151,69;0e82O491
01.07.1754;134,07;4218l3z3
01.07.1754;132,91;65e34v8y
22.08.1754;123,47;4K3FiY07
01.09.1754;221,03;js5m67O3
24.10.1754;180,24;7P0B304T
01.11.1754;107,94;0G081SkH
01.11.1754;94,32;5YShk26n
01.11.1754;58,76;699Wi8M2
10.12.1754;82,50;3pOh14p4
25.12.1754;195,28;g3BT093U
01.01.1755;249,62;48B83K90
01.01.1755;237,53;450OI3j0
01.01.1755;119,04;N0Y2syeK
07.02.1755;208,97;B8y72GQ6
09.02.1755;169,73;6i03p5V0
17.02.1755;71,84;fv6r5TSD
24.02.1755;106,97;76c42NM0
01.03.1755;198,81;peSl86p5
06.04.1755;135,72;LN5b0x7o
17.06.1755;111,74;3R8GCsIm
27.06.1755;216,09;Kv2069s3
01.07.1755;97,52;i9a0W4HP
16.08.1755;118,53;F66591jn
31.08.1755;223,27;S5PiW8XE
01.09.1755;152,90;C44HB4MB
01.11.1755;189,86;5R631A9N
01.11.1755;53,19;4q923260
07.02.1756;206,47;l975YtHZ
01.03.1756;243,89;5k1EK2wK
01.03.1756;151,15;742fWkz1
01.03.1756;145,45;050fASp9
15.04.1756;175,27;1P583B4P
01.07.1756;203,12;739KhztX
01.07.1756;172,90;60132V16
01.09.1756;75,29;05doA22O
04.10.1756;102,98;gFoA25M7
27.12.1756;78,41;B0V95O5M
07.02.1757;103,30;w60liMK9
10.02.1757;82,62;3Z7W5Z8d
01.03.1757;196,47;eeoQ23eE
11.04.1757;98,36;aua9qP14
19.04.1757;181,18;E07R8490
01.05.1757;227,89;h5vkn1c1
01.05.1757;195,21;079YbYBB
06.06.1757;158,46;Dx3N8HkQ
13.06.1757;51,10;Ro926Dzi
16.06.1757;230,46;86M08X9P
04.08.1757;176,09;58fmGf59
07.08.1757;116,06;N1O4jct6
01.09.1757;199,51;8D786797
01.09.1757;104,39;r5yrH72l
01.11.1757;229,85;73M08P2i
01.11.1757;134,38;9C02F6F7
01.11.1757;76,00;7BPv5XEi
24.12.1757;145,20;76b75ai6
12.02.1758;87,09;v16169t1
28.02.1758;150,78;8I8681Ku
01.03.1758;124,93;78s61Df2
09.04.1758;190,57;zmR7Ei91
10.04.1758;60,67;7b83H7A9
01.05.1758;96,38;07L280y0
02.06.1758;208,19;92Rwew1B
12.06.1758;161,98;m78J6d0t
01.07.1758;171,14;041t5256
03.08.1758;153,36;T652uytT
23.08.1758;215,85;00g990E2
01.11.1758;56,71;0xtb0etU
01.03.1759;218,26;13x35z65
01.03.1759;214,71;P89eX5Y3
13.04.1759;91,64;a8z8a26V
21.04.1759;140,23;JRAANLvQ
23.04.1759;201,02;GJDY4ytY
25.04.1759;126,89;aC49uj0n
01.05.1759;130,49;C6yifi40
01.05.1759;92,05;3v537nGf
20.08.1759;234,79;9C9J7Ib8
01.09.1759;180,67;ZiS3073I
10.10.1759;70,19;ynCKay5c
12.10.1759;138,42;B89G83c6
18.10.1759;96,58;2095UCl7
01.11.1759;242,01;O550TQC2
16.02.1760;153,09;5O42x64g
19.02.1760;93,58;1a75ogkV
01.03.1760;231,05;86P9p0tr
26.04.1760;93,54;Tp6275US
01.05.1760;213,55;n1o878fd
09.06.1760;63,89;9tp03K6V
01.07.1760;96,33;eJXG601N
20.08.1760;134,49;5Zj37D7u
24.08.1760;156,89;1E8U9482
01.09.1760;212,96;56bzD642
01.09.1760;61,04;L150379f
01.11.1760;188,02;M8x5mzr7
01.11.1760;93,30;55636256
17.02.1761;147,60;2z5E84q5
27.02.1761;105,62;75GX28vP
20.08.1761;94,63;Ahy9Jn1H
01.09.1761;213,13;4Rb6nF13
01.09.1761;117,31;01lBDrm4
10.10.1761;224,18;3R61UqA5
10.10.1761;138,72;P36Y8273
15.10.1761;55,75;3Y6V9MsJ
21.10.1761;136,38;2Z018oZ4
01.11.1761;148,61;Ztf404l8
01.11.1761;141,92;HNm62669
01.11.1761;104,74;2521BGYu
01.11.1761;82,34;h0390427
14.12.1761;247,96;5bRu53bK
16.12.1761;192,94;yaS9v1p0
01.01.1762;113,22;Hq8k9g2h
06.02.1762;100,75;3Y17l80a
01.03.1762;140,15;X464VP9V
01.03.1762;121,48;I44eQx14
01.03.1762;79,66;ckTaFM83
01.05.1762;242,61;j3404p4B
01.05.1762;187,05;2g272p0B
01.07.1762;60,13;4ATm14MB
10.08.1762;214,78;5g5M86a0
18.08.1762;113,58;Y4P05W8M
01.09.1762;213,57;Wq3byL72
01.09.1762;179,83;5sezxb74
01.09.1762;166,01;24ek743H
01.11.1762;241,54;8pXC61oN
01.11.1762;76,70;Ki360y52
01.01.1763;189,45;gDLw8v72
05.02.1763;200,50;O5t3B5W2
01.03.1763;234,86;2v3K1g4B
01.03.1763;132,89;is828169
09.04.1763;183,92;VeD8E93Q
01.05.1763;165,68;U3Z59Y4K
01.07.1763;195,23;60050H20
01.07.1763;194,37;642R6D80
01.09.1763;205,35;G36cAThY
08.10.1763;191,73;4sja3fTL
29.12.1763;79,06;39P5r148
06.02.1764;104,50;0l3cs3eR
19.02.1764;204,64;yo0S5468
01.03.1764;241,08;gf05e44Y
01.05.1764;88,49;TUI2Y43m
05.06.1764;197,59;b95Ob3k7
01.07.1764;234,91;4lL0izS7
01.09.1764;185,59;6Wn0xTEk
02.10.1764;59,92;548WbU8r
03.10.1764;104,20;r456h58T
08.10.1764;137,74;hp6816j9
08.10.1764;116,24;wR331k5B
07.12.1764;133,01;743z94TG
01.01.1765;197,22;c6P94zKN
01.01.1765;174,30;51l4h9IN
01.01.1765;58,91;kfN80435
07.02.1765;232,03;z27w126G
01.03.1765;107,21;4U6u1c4W
29.04.1765;155,92;27kn17m3
01.05.1765;103,50;huG219q4
02.06.1765;145,95;2H56f9kN
04.06.1765;169,13;72FD7m0L
07.06.1765;160,58;24ps5596
23.06.1765;59,88;TC58h4B9
01.07.1765;77,71;20E7EkQI
02.08.1765;216,57;02c74dUs
10.08.1765;157,09;w3S01251
25.08.1765;156,04;FZ49A8V8
01.09.1765;177,60;906005Fa
01.09.1765;176,92;25VKS9co
01.09.1765;176,34;61C4gG8k
02.10.1765;78,35;c8Q9gL85
18.10.1765;245,85;4d11Y5e3
01.11.1765;190,54;1h384L58
01.11.1765;54,49;4671461X
24.12.1765;189,99;2151XZ3K
01.03.1766;199,96;wsA33756
01.03.1766;130,13;592m158F
01.03.1766;104,12;9C851e3w
26.04.1766;101,66;609O8Vm5
01.05.1766;61,89;Q2sB6H17
18.06.1766;126,50;22p172ow
01.09.1766;226,38;8d61BX36
01.09.1766;107,05;676lB1jI
01.09.1766;91,49;47l0VWVP
27.10.1766;76,35;0p922QF8
01.11.1766;214,20;B6243425
01.11.1766;139,90;K1JmYB63
22.12.1766;199,44;b55qSP7h
02.02.1767;161,99;OyatjL2F
04.02.1767;176,61;051559m1
25.02.1767;143,95;8wS1gy11
01.03.1767;224,65;01CxR7PT
01.03.1767;78,28;1Y8iP34y
10.06.1767;177,05;933aNEZd
19.06.1767;65,17;X97P35b5
01.07.1767;179,70;Y7B3eD9k
24.08.1767;68,86;eIm11ubj
01.11.1767;226,03;J6eN888J
01.11.1767;203,24;067p6T25
01.01.1768;162,53;l1Yc909p
14.02.1768;214,60;Sr871D01
17.02.1768;134,49;1ljo2i66
01.03.1768;216,35;F9N6U7i3
01.03.1768;137,43;8p89w6Je
05.04.1768;193,00;53V2u777
21.04.1768;201,22;BDJWiFG9
29.04.1768;130,93;k364585X
01.05.1768;171,25;5xJ2R9Y6
04.06.1768;220,81;oz3j6fie
20.06.1768;247,99;HdO7t9O2
01.07.1768;222,48;727zrL6P
01.07.1768;155,24;AJ47Sv1y
01.07.1768;89,99;RV72847H
01.07.1768;63,96;68B0Nu27
01.09.1768;247,07;PvT7tf29
01.09.1768;221,49;g6021seI
01.09.1768;160,13;x2a275nV
17.10.1768;147,01;HA33v771
01.11.1768;178,43;V8g1Cm8t
01.11.1768;170,77;vc5HqO79
09.12.1768;60,56;Vy3T90ow
13.02.1769;107,13;l0f767C6
16.02.1769;120,71;r925gT93
09.04.1769;168,58;yi57e5Xq
21.04.1769;143,63;0181C6Q2
28.06.1769;202,03;03Y9t64x
01.07.1769;205,37;i4Sr53Dv
13.08.1769;147,63;6f254668
31.08.1769;70,01;38yJ9Us1
01.09.1769;189,45;8B449L77
01.09.1769;76,36;mr8A6PRz
20.10.1769;53,44;P0xk4Q26
25.10.1769;199,43;d2C2wZkv
01.11.1769;96,37;752s5Js7
26.12.1769;116,41;78B6h31g
20.02.1770;74,22;7b5NlOYM
21.02.1770;135,35;UCTm2Bw2
19.06.1770;247,16;U6555f2Q
24.06.1770;50,46;682688o2
01.07.1770;154,43;v5g06C61
01.09.1770;215,52;kLq10sF6
01.09.1770;146,80;M4l8FLLX
01.09.1770;96,10;59j77Phn
24.10.1770;147,48;vzUX1FHb
01.01.1771;163,57;C9UUZt77
01.01.1771;155,92;u36MMXt4
28.02.1771;70,95;K0341008
01.03.1771;204,52;5AL26Ju8
01.03.1771;89,45;COQ33kHN
11.04.1771;157,07;F9K4s4ap
18.04.1771;84,01;XMoA60W6
01.05.1771;139,01;KVs6d7eP
01.07.1771;165,14;40R7itGV
01.07.1771;163,90;g3TU1vJo
01.07.1771;158,59;8xQ6UBD2
31.10.1771;208,43;5kUtX5BH
01.01.1772;220,14;t1Vl44S1
05.02.1772;112,91;XaB06o39
24.02.1772;51,19;v88hex4u
27.02.1772;214,13;TTPzJ31Q
01.03.1772;71,21;eX780E3p
11.04.1772;128,83;Zd3EQ42g
01.05.1772;230,31;5h31myRF
01.05.1772;72,77;7K4gf6G2
20.06.1772;107,04;177og587
11.08.1772;164,35;fdbr26Z2
02.10.1772;154,11;1Fq0N901
01.11.1772;111,15;A3v7R45b
31.12.1772;174,71;84k7a4t1
01.01.1773;221,32;66C68wyO
28.02.1773;238,32;ae13A386
28.02.1773;62,10;9QCoCB4W
01.03.1773;217,24;A03Hg6M2
18.04.1773;118,31;61h10m9t
01.05.1773;135,57;9L51wUt3
10.06.1773;214,03;q3w9T4k0
01.07.1773;137,10;8q6Xk94B
26.08.1773;161,76;K38R283m
01.09.1773;145,40;fHs809nA
30.10.1773;146,81;6o32tbp7
01.11.1773;211,89;887c64X3
01.11.1773;190,06;208V2242
27.12.1773;109,67;w990142B
15.02.1774;123,11;K4vYNPhU
22.02.1774;232,18;DBk26I6j
27.02.1774;160,01;015G30fJ
05.06.1774;195,84;46VOt8Yl
29.06.1774;179,22;9Gt1Fr1Z
01.07.1774;216,45;pF667304
01.07.1774;175,21;67517t6J
01.07.1774;116,61;0APlk21N
19.08.1774;90,32;F7r3e1lK
01.09.1774;146,61;G9GmM89d
01.09.1774;130,52;p6B6X4E1
01.09.1774;111,02;58SXK7K2
30.10.1774;201,53;H7e085qO
01.11.1774;243,51;V74Ozx3D
01.11.1774;192,90;48y0Zti5
22.12.1774;134,57;Y6B07mwG
01.01.1775;225,16;09CnsHd5
01.01.1775;66,07;XM00F067
06.02.1775;125,70;81m4G5M8
26.02.1775;116,76;4P5vKzG9
27.02.1775;64,99;l17z6977
01.03.1775;130,24;d9B0F429
05.04.1775;194,20;fY7t850T
18.06.1775;170,43;6615H272
07.08.1775;61,11;594HqCh0
31.08.1775;196,42;2td026XR
01.09.1775;70,57;4d5QLZ4W
01.11.1775;247,08;VAKs2NUc
17.12.1775;243,16;33ecWi7c
17.12.1775;190,65;1102tL1u
01.01.1776;164,21;t784LNGh
01.01.1776;116,34;7S0iq109
20.02.1776;53,45;4K8K2ltq
01.03.1776;187,31;K88k97I0
01.03.1776;175,43;2XC8UZ53
01.03.1776;117,61;2213602T
03.04.1776;67,88;1923F5SB
17.04.1776;165,87;9jyy6988
20.04.1776;242,17;p970KKSQ
01.05.1776;196,49;v86m88Qo
01.05.1776;181,04;O0KR31lY
01.05.1776;65,67;d5k6437k
17.06.1776;135,11;2L029547
01.07.1776;166,94;08cAA9o1
07.08.1776;223,27;464xmO1O
24.10.1776;182,13;6B281Du1
01.11.1776;80,35;56beb7fy
01.01.1777;95,05;1J7237CU
25.02.1777;148,79;h94HBiw2
17.04.1777;200,66;2R23sF4d
01.05.1777;82,27;045rs87x
01.07.1777;242,91;c0JPY6LC
01.07.1777;223,17;4wZ85aA3
01.07.1777;183,48;Ggwe0d37
03.08.1777;147,30;9EUM230b
25.08.1777;205,91;U3aL7jgh
27.08.1777;141,12;j6S0M8Gu
01.09.1777;79,11;Y8kG0sc0
01.11.1777;61,57;4442S405
01.01.1778;153,25;45iz52UO
01.01.1778;142,48;EN4P59AT
01.01.1778;66,61;x8nj5V9D
27.02.1778;122,67;9Tpuw55R
01.03.1778;184,20;B1S4lRQg
01.03.1778;64,46;7a07KeO1
21.08.1778;112,62;15AR91X8
24.08.1778;184,78;TV5mC7oj
01.09.1778;215,96;14W8cuy4
01.09.1778;165,07;80N9lxr5
01.09.1778;87,41;8v450778
22.10.1778;226,68;4X1or6GT
30.10.1778;153,05;9U49B008
01.11.1778;88,41;Wzf48X9o
27.12.1778;200,14;94Xg51FS
