------------------------------------------------
01.03.1751;247,82;ku75fb85
03.04.1751;208,21;IQv8bY4O
12.04.1751;175,45;3VFZ9734
26.06.1751;57,59;g4zx02O2
01.07.1751;170,83;1bLNX6BS
04.08.1751;238,95;1T52vU9c
12.08.1751;94,24;2d0450Vm
19.08.1751;221,53;T7y3v3KG
01.09.1751;126,51;57Ob1IqW
01.09.1751;110,55;w4559ib3
01.09.1751;69,88;85wS0hR8
13.12.1751;76,79;789XfCZq
02.02.1752;248,09;CE6039D7
01.03.1752;101,11;f7hp9F1N
01.05.1752;139,58;9Vq3zPsP
01.05.1752;90,98;3w462k4A
22.08.1752;96,27;jL8aE99a
27.08.1752;135,40;9oHJ70nV
29.08.1752;58,01;22JeElqo
30.08.1752;146,07;x8Nd463v
01.09.1752;112,45;9514E8t1
01.09.1752;71,72;E8jd2opR
05.10.1752;123,62;N26V6AIw
07.10.1752;238,85;We907vfH
07.12.1752;187,86;9ewN02oi
13.12.1752;165,88;7fd3xm1k
18.12.1752;188,92;63er92J4
01.01.1753;80,75;3B0z9VF2
01.01.1753;66,41;P1mFB1lM
04.02.1753;222,49;I59o2T48
01.03.1753;224,31;8Ov1Xcw4
01.03.1753;165,65;63zy21ET
01.03.1753;111,23;4b24251Y
01.03.1753;100,87;y4ftJ135
11.04.1753;154,69;C6l82Y9A
05.06.1753;74,80;oze429Cf
05.06.1753;56,15;T574zMMK
01.09.1753;120,16;UB42Z41n
25.10.1753;141,98;C3TU14J7
01.11.1753;197,34;419SuP97
01.11.1753;171,40;1hiqzAQ7
01.11.1753;66,73;36fH919D
01.11.1753;61,40;9C82KP3f
08.12.1753;108,52;7u96qyfE
26.12.1753;239,62;PMQ8jB2S
01.03.1754;220,47;Eey7bu73
01.03.1754;69,59;n8C52918
01.03.1754;62,14;S8ZZ9K36
26.04.1754;139,89;9q2jQ1E3
01.05.1754;53,00;Ek8d0w1j
02.06.1754;242,81;69bi6U52
18.06.1754;88,44;AR9xV391
