------------------------------------------------
21.02.1751;125,12;566tn5Q6
22.02.1751;168,79;131Iebk2
01.03.1751;242,81;94031L30
24.04.1751;217,91;65B1s994
25.04.1751;175,43;828okuwd
17.06.1751;120,19;9Q37MD80
01.07.1751;126,69;k91CO1C4
01.07.1751;125,86;C63A86H6
01.07.1751;112,00;K3Xqb8U0
01.09.1751;145,67;20uZ80o4
25.10.1751;141,78;19fOO487
01.11.1751;214,70;lv262j9Z
01.11.1751;136,57;227y1ck7
12.02.1752;216,18;D52acN6T
01.05.1752;96,44;67660oJs
28.06.1752;54,96;43s581c4
01.07.1752;226,53;8S84q66U
01.07.1752;172,05;7a1O6I84
01.07.1752;107,94;5ww46u57
01.07.1752;51,61;9278y665
14.08.1752;213,95;q0k7g93b
01.09.1752;188,81;1kBrEw3Y
05.10.1752;163,36;7ln3G1p6
24.10.1752;193,30;675v0Y0p
01.11.1752;182,42;9yMR8950
15.12.1752;186,89;an438Z33
25.12.1752;55,04;3613n621
27.12.1752;185,67;3MU20rVB
01.03.1753;246,51;Uee677fu
01.03.1753;240,56;vPH54216
01.03.1753;145,64;2V8yRnVu
06.04.1753;88,74;3Oq0WL77
12.06.1753;67,86;F9s2g13J
18.06.1753;60,24;ysog1K8G
20.08.1753;66,32;tdl7T03l
29.08.1753;63,00;7xie8wY0
01.09.1753;234,06;rQwtxt1K
01.09.1753;133,58;61FRUbMH
08.10.1753;99,54;4yj58iL6
13.10.1753;151,61;19B0AOaY
23.10.1753;213,84;pfu0pRvr
02.12.1753;209,19;F6P006g5
01.01.1754;148,78;80un22d6
01.01.1754;91,42;9N5nb2d5
14.04.1754;72,89;108T0141
16.04.1754;192,33;S3Ix0531
27.04.1754;201,76;89n83s1J
01.05.1754;101,08;Ot92A1xU
05.06.1754;193,02;6YO7lNrM
08.06.1754;175,55;UDWx5Fpx
11.06.1754;180,89;c77m0m95
01.07.1754;95,05;7B05378g
01.07.1754;70,34;0a6oi3a0
01.09.1754;162,63;82n8l1eI
10.10.1754;147,57;79mOOe62
31.10.1754;90,17;954T01ve
01.01.1755;140,64;nG8K87XF
01.01.1755;105,20;33N4N7G3
07.04.1755;172,95;7i86W0nz
23.04.1755;188,40;RX792142
28.04.1755;174,79;501Ox6k0
01.05.1755;183,61;2Iy91478
01.05.1755;171,50;v944JQKb
01.05.1755;151,28;332xV6zY
01.05.1755;82,50;h6832h2W
01.05.1755;63,56;99Du12tc
16.06.1755;104,02;4Cqmf4n1
22.06.1755;184,59;Dy50M67k
01.07.1755;196,63;5d6p12FX
01.07.1755;175,33;pY823G37
01.09.1755;235,85;LGXNjrLa
01.09.1755;213,65;I5170b5K
01.09.1755;103,85;cf19jqo8
01.09.1755;68,24;A529M4l3
01.11.1755;162,65;F1Kxj7E9
01.11.1755;153,98;5et44hWk
01.11.1755;138,29;Z3wMo1uB
01.11.1755;120,40;B2kw8wm4
27.12.1755;133,22;98fpo6Fy
01.01.1756;51,48;TiYx2167
06.02.1756;198,81;y2906ZWB
01.03.1756;133,15;dE9n1o45
18.04.1756;114,29;k7ty8s8F
22.04.1756;181,88;2s6l5f7x
09.06.1756;187,40;6c56V94d
20.06.1756;73,31;X3l07gbt
22.06.1756;176,17;S0451149
04.10.1756;117,91;a606b139
10.10.1756;66,12;qx3178Rb
22.12.1756;244,18;H71384f0
27.12.1756;85,78;M39J322p
01.01.1757;227,50;9589794w
01.01.1757;164,50;z3Mw7c7W
01.01.1757;163,57;p31a37nP
15.02.1757;168,83;2i1q4bXB
01.03.1757;143,34;UTdu39b1
22.04.1757;104,10;s079K8l4
28.04.1757;134,41;7m470579
01.05.1757;160,00;2V2U60h7
01.05.1757;89,60;LAnk782O
21.08.1757;210,48;2suSBr6Y
09.10.1757;214,49;irhXfEru
11.10.1757;117,70;5Jf32xxC
30.10.1757;56,14;v5SbHcwz
01.11.1757;241,72;r16E45Y5
01.11.1757;155,00;7anLE8Np
21.12.1757;121,05;CYcjoKZ6
01.01.1758;113,13;076BF136
01.01.1758;57,61;23H19331
01.01.1758;56,21;722H2j8m
09.02.1758;184,55;FsC9c9vJ
27.04.1758;200,20;194r343z
14.06.1758;219,71;hVnom01G
18.06.1758;234,46;53330J39
01.07.1758;187,07;K5HTEDUl
18.08.1758;209,80;52z62598
01.09.1758;183,23;743ucZbg
